状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
4 10 27 115 259 26 113 28 22 87                   { stmts i0 w0 w { stmts id2 [ factor              ] = i * j ; j ++ } i                              (87,])→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(22,unary)→84
4 10 27 115 259 26 113 28 22 84                   { stmts i0 w0 w { stmts id2 [ unary               ] = i * j ; j ++ } i                              (84,])→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(22,term)→83
4 10 27 115 259 26 113 28 22 83                   { stmts i0 w0 w { stmts id2 [ term                ] = i * j ; j ++ } i                              (83,])→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(22,expr)→82
4 10 27 115 259 26 113 28 22 82                   { stmts i0 w0 w { stmts id2 [ expr                ] = i * j ; j ++ } i                              (82,])→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(22,rel)→81
4 10 27 115 259 26 113 28 22 81                   { stmts i0 w0 w { stmts id2 [ rel                 ] = i * j ; j ++ } i                              (81,])→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(22,equality)→80
4 10 27 115 259 26 113 28 22 80                   { stmts i0 w0 w { stmts id2 [ equality            ] = i * j ; j ++ } i                              (80,])→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(22,join)→79
4 10 27 115 259 26 113 28 22 79                   { stmts i0 w0 w { stmts id2 [ join                ] = i * j ; j ++ } i                              (79,])→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(22,bool)→78
4 10 27 115 259 26 113 28 22 78                   { stmts i0 w0 w { stmts id2 [ bool                ] = i * j ; j ++ } i                              (78,])→s214
10 27 115 259 26 113 28 22 78 214                 stmts i0 w0 w { stmts id2 [ bool ]                = i * j ; j ++ } i ++                             (214,=)→r77：根据id2→id2 [ bool ]归约：将状态栈和符号栈都出栈4个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  = i * j ; j ++ } i ++                             (28,=)→s116
34 4 10 27 115 259 26 113 28 116                  w { stmts i0 w0 w { stmts id2 =                   i * j ; j ++ } i ++ }                             (116,id)→s263
4 10 27 115 259 26 113 28 116 263                 { stmts i0 w0 w { stmts id2 = id                  * j ; j ++ } i ++ } $                             (263,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(116,id2)→261
4 10 27 115 259 26 113 28 116 261                 { stmts i0 w0 w { stmts id2 = id2                 * j ; j ++ } i ++ } $                             (261,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(116,factor)→272
4 10 27 115 259 26 113 28 116 272                 { stmts i0 w0 w { stmts id2 = factor              * j ; j ++ } i ++ } $                             (272,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(116,unary)→269
4 10 27 115 259 26 113 28 116 269                 { stmts i0 w0 w { stmts id2 = unary               * j ; j ++ } i ++ } $                             (269,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(116,term)→268
4 10 27 115 259 26 113 28 116 268                 { stmts i0 w0 w { stmts id2 = term                * j ; j ++ } i ++ } $                             (268,*)→s569
10 27 115 259 26 113 28 116 268 569               stmts i0 w0 w { stmts id2 = term *                j ; j ++ } i ++ } $                               (569,id)→s296
27 115 259 26 113 28 116 268 569 296              i0 w0 w { stmts id2 = term * id                   ; j ++ } i ++ } $                                 (296,;)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(569,id2)→295
27 115 259 26 113 28 116 268 569 295              i0 w0 w { stmts id2 = term * id2                  ; j ++ } i ++ } $                                 (295,;)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(569,factor)→272
27 115 259 26 113 28 116 268 569 272              i0 w0 w { stmts id2 = term * factor               ; j ++ } i ++ } $                                 (272,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(569,unary)→919
27 115 259 26 113 28 116 268 569 919              i0 w0 w { stmts id2 = term * unary                ; j ++ } i ++ } $                                 (919,;)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(116,term)→268
4 10 27 115 259 26 113 28 116 268                 { stmts i0 w0 w { stmts id2 = term                ; j ++ } i ++ } $                                 (268,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(116,expr)→267
4 10 27 115 259 26 113 28 116 267                 { stmts i0 w0 w { stmts id2 = expr                ; j ++ } i ++ } $                                 (267,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(116,rel)→266
4 10 27 115 259 26 113 28 116 266                 { stmts i0 w0 w { stmts id2 = rel                 ; j ++ } i ++ } $                                 (266,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(116,equality)→265
4 10 27 115 259 26 113 28 116 265                 { stmts i0 w0 w { stmts id2 = equality            ; j ++ } i ++ } $                                 (265,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(116,join)→264
4 10 27 115 259 26 113 28 116 264                 { stmts i0 w0 w { stmts id2 = join                ; j ++ } i ++ } $                                 (264,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(116,bool)→262
4 10 27 115 259 26 113 28 116 262                 { stmts i0 w0 w { stmts id2 = bool                ; j ++ } i ++ } $                                 (262,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
4 10 27 115 259 26 113 28 116 260                 { stmts i0 w0 w { stmts id2 = s2                  ; j ++ } i ++ } $                                 (260,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(113,s)→25
12 34 4 10 27 115 259 26 113 25                   w0 w { stmts i0 w0 w { stmts s                    ; j ++ } i ++ } $                                 (25,;)→s112
34 4 10 27 115 259 26 113 25 112                  w { stmts i0 w0 w { stmts s ;                     j ++ } i ++ } $                                   (112,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(113,stmt)→24
12 34 4 10 27 115 259 26 113 24                   w0 w { stmts i0 w0 w { stmts stmt                 j ++ } i ++ } $                                   (24,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   j ++ } i ++ } $                                   (113,id)→s7
12 34 4 10 27 115 259 26 113 7                    w0 w { stmts i0 w0 w { stmts id                   ++ } i ++ } $                                     (7,++)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  ++ } i ++ } $                                     (28,++)→s122
34 4 10 27 115 259 26 113 28 122                  w { stmts i0 w0 w { stmts id2 ++                  } i ++ } $                                        (122,})→r13：根据s→id2 ++归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(113,s)→25
12 34 4 10 27 115 259 26 113 25                   w0 w { stmts i0 w0 w { stmts s                    } i ++ } $                                        (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(113,stmt)→24
12 34 4 10 27 115 259 26 113 24                   w0 w { stmts i0 w0 w { stmts stmt                 } i ++ } $                                        (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   } i ++ } $                                        (113,})→s253
12 34 4 10 27 115 259 26 113 253                  w0 w { stmts i0 w0 w { stmts }                    i ++ } $                                          (253,id)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(259,stmt)→556
1 5 12 34 4 10 27 115 259 556                     stmts i0 w0 w { stmts i0 w0 w stmt                i ++ } $                                          (556,id)→r65：根据stmt→i0 w0 w stmt归约：将状态栈和符号栈都出栈4个，再将stmt加到符号栈里，再(10,stmt)→24
0 1 5 12 34 4 10 24                               stmts i0 w0 w { stmts stmt                        while ( j < 3 ) { a [ i                           (24,while)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             while ( j < 3 ) { a [ i                           (10,while)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(10,i0)→27
0 1 5 12 34 4 10 27                               stmts i0 w0 w { stmts i0                          while ( j < 3 ) { a [ i                           (27,while)→r66：根据w0→ε归约：将状态栈和符号栈都出栈0个，再将w0加到符号栈里，再(27,w0)→115
0 1 5 12 34 4 10 27 115                           stmts i0 w0 w { stmts i0 w0                       while ( j < 3 ) { a [ i                           (115,while)→s35
0 1 5 12 34 4 10 27 115 35                        stmts i0 w0 w { stmts i0 w0 while                 ( j < 3 ) { a [ i ]                               (35,()→s140
1 5 12 34 4 10 27 115 35 140                      stmts i0 w0 w { stmts i0 w0 while (               j < 3 ) { a [ i ] [                               (140,id)→s173
5 12 34 4 10 27 115 35 140 173                    i0 w0 w { stmts i0 w0 while ( id                  < 3 ) { a [ i ] [ j                               (173,<)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(140,id2)→154
5 12 34 4 10 27 115 35 140 154                    i0 w0 w { stmts i0 w0 while ( id2                 < 3 ) { a [ i ] [ j                               (154,<)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(140,factor)→150
5 12 34 4 10 27 115 35 140 150                    i0 w0 w { stmts i0 w0 while ( factor              < 3 ) { a [ i ] [ j                               (150,<)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(140,unary)→147
5 12 34 4 10 27 115 35 140 147                    i0 w0 w { stmts i0 w0 while ( unary               < 3 ) { a [ i ] [ j                               (147,<)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(140,term)→146
5 12 34 4 10 27 115 35 140 146                    i0 w0 w { stmts i0 w0 while ( term                < 3 ) { a [ i ] [ j                               (146,<)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(140,expr)→145
5 12 34 4 10 27 115 35 140 145                    i0 w0 w { stmts i0 w0 while ( expr                < 3 ) { a [ i ] [ j                               (145,<)→s352
12 34 4 10 27 115 35 140 145 352                  w0 w { stmts i0 w0 while ( expr <                 3 ) { a [ i ] [ j ]                               (352,num)→s654
34 4 10 27 115 35 140 145 352 654                 w { stmts i0 w0 while ( expr < num                ) { a [ i ] [ j ] =                               (654,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(352,factor)→649
34 4 10 27 115 35 140 145 352 649                 w { stmts i0 w0 while ( expr < factor             ) { a [ i ] [ j ] =                               (649,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(352,unary)→646
34 4 10 27 115 35 140 145 352 646                 w { stmts i0 w0 while ( expr < unary              ) { a [ i ] [ j ] =                               (646,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(352,term)→645
34 4 10 27 115 35 140 145 352 645                 w { stmts i0 w0 while ( expr < term               ) { a [ i ] [ j ] =                               (645,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(352,expr)→644
34 4 10 27 115 35 140 145 352 644                 w { stmts i0 w0 while ( expr < expr               ) { a [ i ] [ j ] =                               (644,))→r22：根据rel→expr < expr归约：将状态栈和符号栈都出栈3个，再将rel加到符号栈里，再(140,rel)→144
5 12 34 4 10 27 115 35 140 144                    i0 w0 w { stmts i0 w0 while ( rel                 ) { a [ i ] [ j ] =                               (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(140,equality)→143
5 12 34 4 10 27 115 35 140 143                    i0 w0 w { stmts i0 w0 while ( equality            ) { a [ i ] [ j ] =                               (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(140,join)→142
5 12 34 4 10 27 115 35 140 142                    i0 w0 w { stmts i0 w0 while ( join                ) { a [ i ] [ j ] =                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(140,bool)→346
5 12 34 4 10 27 115 35 140 346                    i0 w0 w { stmts i0 w0 while ( bool                ) { a [ i ] [ j ] =                               (346,))→s639
12 34 4 10 27 115 35 140 346 639                  w0 w { stmts i0 w0 while ( bool )                 { a [ i ] [ j ] = i                               (639,{)→r67：根据w→while ( bool )归约：将状态栈和符号栈都出栈4个，再将w加到符号栈里，再(115,w)→259
0 1 5 12 34 4 10 27 115 259                       stmts i0 w0 w { stmts i0 w0 w                     { a [ i ] [ j ] = i                               (259,{)→s26
1 5 12 34 4 10 27 115 259 26                      stmts i0 w0 w { stmts i0 w0 w {                   a [ i ] [ j ] = i *                               (26,id)→r2：根据stmts→ε 归约：将状态栈和符号栈都出栈0个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   a [ i ] [ j ] = i *                               (113,id)→s7
12 34 4 10 27 115 259 26 113 7                    w0 w { stmts i0 w0 w { stmts id                   [ i ] [ j ] = i * j                               (7,[)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  [ i ] [ j ] = i * j                               (28,[)→s22
34 4 10 27 115 259 26 113 28 22                   w { stmts i0 w0 w { stmts id2 [                   i ] [ j ] = i * j ;                               (22,id)→s110
4 10 27 115 259 26 113 28 22 110                  { stmts i0 w0 w { stmts id2 [ id                  ] [ j ] = i * j ; j                               (110,])→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(22,id2)→91
4 10 27 115 259 26 113 28 22 91                   { stmts i0 w0 w { stmts id2 [ id2                 ] [ j ] = i * j ; j                               (91,])→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(22,factor)→87
4 10 27 115 259 26 113 28 22 87                   { stmts i0 w0 w { stmts id2 [ factor              ] [ j ] = i * j ; j                               (87,])→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(22,unary)→84
4 10 27 115 259 26 113 28 22 84                   { stmts i0 w0 w { stmts id2 [ unary               ] [ j ] = i * j ; j                               (84,])→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(22,term)→83
4 10 27 115 259 26 113 28 22 83                   { stmts i0 w0 w { stmts id2 [ term                ] [ j ] = i * j ; j                               (83,])→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(22,expr)→82
4 10 27 115 259 26 113 28 22 82                   { stmts i0 w0 w { stmts id2 [ expr                ] [ j ] = i * j ; j                               (82,])→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(22,rel)→81
4 10 27 115 259 26 113 28 22 81                   { stmts i0 w0 w { stmts id2 [ rel                 ] [ j ] = i * j ; j                               (81,])→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(22,equality)→80
4 10 27 115 259 26 113 28 22 80                   { stmts i0 w0 w { stmts id2 [ equality            ] [ j ] = i * j ; j                               (80,])→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(22,join)→79
4 10 27 115 259 26 113 28 22 79                   { stmts i0 w0 w { stmts id2 [ join                ] [ j ] = i * j ; j                               (79,])→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(22,bool)→78
4 10 27 115 259 26 113 28 22 78                   { stmts i0 w0 w { stmts id2 [ bool                ] [ j ] = i * j ; j                               (78,])→s214
10 27 115 259 26 113 28 22 78 214                 stmts i0 w0 w { stmts id2 [ bool ]                [ j ] = i * j ; j ++                              (214,[)→r77：根据id2→id2 [ bool ]归约：将状态栈和符号栈都出栈4个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  [ j ] = i * j ; j ++                              (28,[)→s22
34 4 10 27 115 259 26 113 28 22                   w { stmts i0 w0 w { stmts id2 [                   j ] = i * j ; j ++ }                              (22,id)→s110
4 10 27 115 259 26 113 28 22 110                  { stmts i0 w0 w { stmts id2 [ id                  ] = i * j ; j ++ } i                              (110,])→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(22,id2)→91
4 10 27 115 259 26 113 28 22 91                   { stmts i0 w0 w { stmts id2 [ id2                 ] = i * j ; j ++ } i                              (91,])→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(22,factor)→87
4 10 27 115 259 26 113 28 22 87                   { stmts i0 w0 w { stmts id2 [ factor              ] = i * j ; j ++ } i                              (87,])→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(22,unary)→84
4 10 27 115 259 26 113 28 22 84                   { stmts i0 w0 w { stmts id2 [ unary               ] = i * j ; j ++ } i                              (84,])→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(22,term)→83
4 10 27 115 259 26 113 28 22 83                   { stmts i0 w0 w { stmts id2 [ term                ] = i * j ; j ++ } i                              (83,])→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(22,expr)→82
4 10 27 115 259 26 113 28 22 82                   { stmts i0 w0 w { stmts id2 [ expr                ] = i * j ; j ++ } i                              (82,])→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(22,rel)→81
4 10 27 115 259 26 113 28 22 81                   { stmts i0 w0 w { stmts id2 [ rel                 ] = i * j ; j ++ } i                              (81,])→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(22,equality)→80
4 10 27 115 259 26 113 28 22 80                   { stmts i0 w0 w { stmts id2 [ equality            ] = i * j ; j ++ } i                              (80,])→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(22,join)→79
4 10 27 115 259 26 113 28 22 79                   { stmts i0 w0 w { stmts id2 [ join                ] = i * j ; j ++ } i                              (79,])→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(22,bool)→78
4 10 27 115 259 26 113 28 22 78                   { stmts i0 w0 w { stmts id2 [ bool                ] = i * j ; j ++ } i                              (78,])→s214
10 27 115 259 26 113 28 22 78 214                 stmts i0 w0 w { stmts id2 [ bool ]                = i * j ; j ++ } i ++                             (214,=)→r77：根据id2→id2 [ bool ]归约：将状态栈和符号栈都出栈4个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  = i * j ; j ++ } i ++                             (28,=)→s116
34 4 10 27 115 259 26 113 28 116                  w { stmts i0 w0 w { stmts id2 =                   i * j ; j ++ } i ++ }                             (116,id)→s263
4 10 27 115 259 26 113 28 116 263                 { stmts i0 w0 w { stmts id2 = id                  * j ; j ++ } i ++ } $                             (263,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(116,id2)→261
4 10 27 115 259 26 113 28 116 261                 { stmts i0 w0 w { stmts id2 = id2                 * j ; j ++ } i ++ } $                             (261,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(116,factor)→272
4 10 27 115 259 26 113 28 116 272                 { stmts i0 w0 w { stmts id2 = factor              * j ; j ++ } i ++ } $                             (272,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(116,unary)→269
4 10 27 115 259 26 113 28 116 269                 { stmts i0 w0 w { stmts id2 = unary               * j ; j ++ } i ++ } $                             (269,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(116,term)→268
4 10 27 115 259 26 113 28 116 268                 { stmts i0 w0 w { stmts id2 = term                * j ; j ++ } i ++ } $                             (268,*)→s569
10 27 115 259 26 113 28 116 268 569               stmts i0 w0 w { stmts id2 = term *                j ; j ++ } i ++ } $                               (569,id)→s296
27 115 259 26 113 28 116 268 569 296              i0 w0 w { stmts id2 = term * id                   ; j ++ } i ++ } $                                 (296,;)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(569,id2)→295
27 115 259 26 113 28 116 268 569 295              i0 w0 w { stmts id2 = term * id2                  ; j ++ } i ++ } $                                 (295,;)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(569,factor)→272
27 115 259 26 113 28 116 268 569 272              i0 w0 w { stmts id2 = term * factor               ; j ++ } i ++ } $                                 (272,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(569,unary)→919
27 115 259 26 113 28 116 268 569 919              i0 w0 w { stmts id2 = term * unary                ; j ++ } i ++ } $                                 (919,;)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(116,term)→268
4 10 27 115 259 26 113 28 116 268                 { stmts i0 w0 w { stmts id2 = term                ; j ++ } i ++ } $                                 (268,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(116,expr)→267
4 10 27 115 259 26 113 28 116 267                 { stmts i0 w0 w { stmts id2 = expr                ; j ++ } i ++ } $                                 (267,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(116,rel)→266
4 10 27 115 259 26 113 28 116 266                 { stmts i0 w0 w { stmts id2 = rel                 ; j ++ } i ++ } $                                 (266,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(116,equality)→265
4 10 27 115 259 26 113 28 116 265                 { stmts i0 w0 w { stmts id2 = equality            ; j ++ } i ++ } $                                 (265,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(116,join)→264
4 10 27 115 259 26 113 28 116 264                 { stmts i0 w0 w { stmts id2 = join                ; j ++ } i ++ } $                                 (264,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(116,bool)→262
4 10 27 115 259 26 113 28 116 262                 { stmts i0 w0 w { stmts id2 = bool                ; j ++ } i ++ } $                                 (262,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
4 10 27 115 259 26 113 28 116 260                 { stmts i0 w0 w { stmts id2 = s2                  ; j ++ } i ++ } $                                 (260,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(113,s)→25
12 34 4 10 27 115 259 26 113 25                   w0 w { stmts i0 w0 w { stmts s                    ; j ++ } i ++ } $                                 (25,;)→s112
34 4 10 27 115 259 26 113 25 112                  w { stmts i0 w0 w { stmts s ;                     j ++ } i ++ } $                                   (112,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(113,stmt)→24
12 34 4 10 27 115 259 26 113 24                   w0 w { stmts i0 w0 w { stmts stmt                 j ++ } i ++ } $                                   (24,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   j ++ } i ++ } $                                   (113,id)→s7
12 34 4 10 27 115 259 26 113 7                    w0 w { stmts i0 w0 w { stmts id                   ++ } i ++ } $                                     (7,++)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(113,id2)→28
12 34 4 10 27 115 259 26 113 28                   w0 w { stmts i0 w0 w { stmts id2                  ++ } i ++ } $                                     (28,++)→s122
34 4 10 27 115 259 26 113 28 122                  w { stmts i0 w0 w { stmts id2 ++                  } i ++ } $                                        (122,})→r13：根据s→id2 ++归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(113,s)→25
12 34 4 10 27 115 259 26 113 25                   w0 w { stmts i0 w0 w { stmts s                    } i ++ } $                                        (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(113,stmt)→24
12 34 4 10 27 115 259 26 113 24                   w0 w { stmts i0 w0 w { stmts stmt                 } i ++ } $                                        (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(26,stmts)→113
5 12 34 4 10 27 115 259 26 113                    i0 w0 w { stmts i0 w0 w { stmts                   } i ++ } $                                        (113,})→s253
12 34 4 10 27 115 259 26 113 253                  w0 w { stmts i0 w0 w { stmts }                    i ++ } $                                          (253,id)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(259,stmt)→556
1 5 12 34 4 10 27 115 259 556                     stmts i0 w0 w { stmts i0 w0 w stmt                i ++ } $                                          (556,id)→r65：根据stmt→i0 w0 w stmt归约：将状态栈和符号栈都出栈4个，再将stmt加到符号栈里，再(10,stmt)→24
0 1 5 12 34 4 10 24                               stmts i0 w0 w { stmts stmt                        i ++ } $                                          (24,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             i ++ } $                                          (10,id)→s7
0 1 5 12 34 4 10 7                                stmts i0 w0 w { stmts id                          ++ } $                                            (7,++)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(10,id2)→28
0 1 5 12 34 4 10 28                               stmts i0 w0 w { stmts id2                         ++ } $                                            (28,++)→s122
0 1 5 12 34 4 10 28 122                           stmts i0 w0 w { stmts id2 ++                      } $                                               (122,})→r13：根据s→id2 ++归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(10,s)→25
0 1 5 12 34 4 10 25                               stmts i0 w0 w { stmts s                           } $                                               (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(10,stmt)→24
0 1 5 12 34 4 10 24                               stmts i0 w0 w { stmts stmt                        } $                                               (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             } $                                               (10,})→s23
0 1 5 12 34 4 10 23                               stmts i0 w0 w { stmts }                           $                                                 (23,$)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(34,stmt)→139
0 1 5 12 34 139                                   stmts i0 w0 w stmt                                $                                                 (139,$)→r65：根据stmt→i0 w0 w stmt归约：将状态栈和符号栈都出栈4个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        while ( i < 5 ) { j = 1                           (2,while)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
