状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 5 11 31 128 27 114 255 544                    stmts i0 i { stmts i0 i s ;                       else b2 = 0 } if ( 1 ) {                          (544,else)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(114,stmt)→254
0 1 5 11 31 128 27 114 254                        stmts i0 i { stmts i0 i stmt                      else b2 = 0 } if ( 1 ) {                          (254,else)→s125
0 1 5 11 31 128 27 114 254 125                    stmts i0 i { stmts i0 i stmt else                 b2 = 0 } if ( 1 ) { if                            (125,id)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(254,e)→542
0 1 5 11 31 128 27 114 254 542                    stmts i0 i { stmts i0 i stmt e                    b2 = 0 } if ( 1 ) { if                            (542,id)→s7
1 5 11 31 128 27 114 254 542 7                    stmts i0 i { stmts i0 i stmt e id                 = 0 } if ( 1 ) { if (                             (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(542,id2)→28
1 5 11 31 128 27 114 254 542 28                   stmts i0 i { stmts i0 i stmt e id2                = 0 } if ( 1 ) { if (                             (28,=)→s116
5 11 31 128 27 114 254 542 28 116                 i0 i { stmts i0 i stmt e id2 =                    0 } if ( 1 ) { if ( 0                             (116,num)→s276
11 31 128 27 114 254 542 28 116 276               i { stmts i0 i stmt e id2 = num                   } if ( 1 ) { if ( 0 )                             (276,})→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(116,factor)→272
11 31 128 27 114 254 542 28 116 272               i { stmts i0 i stmt e id2 = factor                } if ( 1 ) { if ( 0 )                             (272,})→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(116,unary)→269
11 31 128 27 114 254 542 28 116 269               i { stmts i0 i stmt e id2 = unary                 } if ( 1 ) { if ( 0 )                             (269,})→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(116,term)→268
11 31 128 27 114 254 542 28 116 268               i { stmts i0 i stmt e id2 = term                  } if ( 1 ) { if ( 0 )                             (268,})→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(116,expr)→267
11 31 128 27 114 254 542 28 116 267               i { stmts i0 i stmt e id2 = expr                  } if ( 1 ) { if ( 0 )                             (267,})→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(116,rel)→266
11 31 128 27 114 254 542 28 116 266               i { stmts i0 i stmt e id2 = rel                   } if ( 1 ) { if ( 0 )                             (266,})→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(116,equality)→265
11 31 128 27 114 254 542 28 116 265               i { stmts i0 i stmt e id2 = equality              } if ( 1 ) { if ( 0 )                             (265,})→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(116,join)→264
11 31 128 27 114 254 542 28 116 264               i { stmts i0 i stmt e id2 = join                  } if ( 1 ) { if ( 0 )                             (264,})→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(116,bool)→262
11 31 128 27 114 254 542 28 116 262               i { stmts i0 i stmt e id2 = bool                  } if ( 1 ) { if ( 0 )                             (262,})→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
11 31 128 27 114 254 542 28 116 260               i { stmts i0 i stmt e id2 = s2                    } if ( 1 ) { if ( 0 )                             (260,})→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(542,s)→25
1 5 11 31 128 27 114 254 542 25                   stmts i0 i { stmts i0 i stmt e s                  } if ( 1 ) { if ( 0 )                             (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(542,stmt)→834
1 5 11 31 128 27 114 254 542 834                  stmts i0 i { stmts i0 i stmt e stmt               } if ( 1 ) { if ( 0 )                             (834,})→r61：根据stmt→i0 i stmt e stmt归约：将状态栈和符号栈都出栈5个，再将stmt加到符号栈里，再(128,stmt)→24
0 1 5 11 31 128 24                                stmts i0 i { stmts stmt                           } if ( 1 ) { if ( 0 )                             (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(31,stmts)→128
0 1 5 11 31 128                                   stmts i0 i { stmts                                } if ( 1 ) { if ( 0 )                             (128,})→s302
0 1 5 11 31 128 302                               stmts i0 i { stmts }                              if ( 1 ) { if ( 0 ) g                             (302,if)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(11,stmt)→29
0 1 5 11 29                                       stmts i0 i stmt                                   if ( 1 ) { if ( 0 ) g                             (29,if)→r60：根据stmt→i0 i stmt归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        if ( 1 ) { if ( 0 ) g                             (2,if)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             if ( 1 ) { if ( 0 ) g                             (1,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(1,i0)→5
0 1 5                                             stmts i0                                          if ( 1 ) { if ( 0 ) g                             (5,if)→s13
0 1 5 13                                          stmts i0 if                                       ( 1 ) { if ( 0 ) g =                              (13,()→s36
0 1 5 13 36                                       stmts i0 if (                                     1 ) { if ( 0 ) g = 0                              (36,num)→s155
0 1 5 13 36 155                                   stmts i0 if ( num                                 ) { if ( 0 ) g = 0 ;                              (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 13 36 150                                   stmts i0 if ( factor                              ) { if ( 0 ) g = 0 ;                              (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 13 36 147                                   stmts i0 if ( unary                               ) { if ( 0 ) g = 0 ;                              (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 13 36 146                                   stmts i0 if ( term                                ) { if ( 0 ) g = 0 ;                              (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 13 36 145                                   stmts i0 if ( expr                                ) { if ( 0 ) g = 0 ;                              (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 13 36 144                                   stmts i0 if ( rel                                 ) { if ( 0 ) g = 0 ;                              (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 13 36 143                                   stmts i0 if ( equality                            ) { if ( 0 ) g = 0 ;                              (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 13 36 142                                   stmts i0 if ( join                                ) { if ( 0 ) g = 0 ;                              (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 13 36 141                                   stmts i0 if ( bool                                ) { if ( 0 ) g = 0 ;                              (141,))→s347
0 1 5 13 36 141 347                               stmts i0 if ( bool )                              { if ( 0 ) g = 0 ; else                           (347,{)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
0 1 5 11                                          stmts i0 i                                        { if ( 0 ) g = 0 ; else                           (11,{)→s31
0 1 5 11 31                                       stmts i0 i {                                      if ( 0 ) g = 0 ; else g                           (31,if)→r2：根据stmts→ε 归约：将状态栈和符号栈都出栈0个，再将stmts加到符号栈里，再(31,stmts)→128
0 1 5 11 31 128                                   stmts i0 i { stmts                                if ( 0 ) g = 0 ; else g                           (128,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(128,i0)→27
0 1 5 11 31 128 27                                stmts i0 i { stmts i0                             if ( 0 ) g = 0 ; else g                           (27,if)→s13
0 1 5 11 31 128 27 13                             stmts i0 i { stmts i0 if                          ( 0 ) g = 0 ; else g =                            (13,()→s36
0 1 5 11 31 128 27 13 36                          stmts i0 i { stmts i0 if (                        0 ) g = 0 ; else g = 1                            (36,num)→s155
0 1 5 11 31 128 27 13 36 155                      stmts i0 i { stmts i0 if ( num                    ) g = 0 ; else g = 1 }                            (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 11 31 128 27 13 36 150                      stmts i0 i { stmts i0 if ( factor                 ) g = 0 ; else g = 1 }                            (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 11 31 128 27 13 36 147                      stmts i0 i { stmts i0 if ( unary                  ) g = 0 ; else g = 1 }                            (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 11 31 128 27 13 36 146                      stmts i0 i { stmts i0 if ( term                   ) g = 0 ; else g = 1 }                            (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 11 31 128 27 13 36 145                      stmts i0 i { stmts i0 if ( expr                   ) g = 0 ; else g = 1 }                            (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 11 31 128 27 13 36 144                      stmts i0 i { stmts i0 if ( rel                    ) g = 0 ; else g = 1 }                            (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 11 31 128 27 13 36 143                      stmts i0 i { stmts i0 if ( equality               ) g = 0 ; else g = 1 }                            (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 11 31 128 27 13 36 142                      stmts i0 i { stmts i0 if ( join                   ) g = 0 ; else g = 1 }                            (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 11 31 128 27 13 36 141                      stmts i0 i { stmts i0 if ( bool                   ) g = 0 ; else g = 1 }                            (141,))→s347
1 5 11 31 128 27 13 36 141 347                    stmts i0 i { stmts i0 if ( bool )                 g = 0 ; else g = 1 } if                           (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(27,i)→114
0 1 5 11 31 128 27 114                            stmts i0 i { stmts i0 i                           g = 0 ; else g = 1 } if                           (114,id)→s7
0 1 5 11 31 128 27 114 7                          stmts i0 i { stmts i0 i id                        = 0 ; else g = 1 } if (                           (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(114,id2)→258
0 1 5 11 31 128 27 114 258                        stmts i0 i { stmts i0 i id2                       = 0 ; else g = 1 } if (                           (258,=)→s548
0 1 5 11 31 128 27 114 258 548                    stmts i0 i { stmts i0 i id2 =                     0 ; else g = 1 } if ( 1                           (548,num)→s854
1 5 11 31 128 27 114 258 548 854                  stmts i0 i { stmts i0 i id2 = num                 ; else g = 1 } if ( 1 )                           (854,;)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(548,factor)→850
1 5 11 31 128 27 114 258 548 850                  stmts i0 i { stmts i0 i id2 = factor              ; else g = 1 } if ( 1 )                           (850,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(548,unary)→847
1 5 11 31 128 27 114 258 548 847                  stmts i0 i { stmts i0 i id2 = unary               ; else g = 1 } if ( 1 )                           (847,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(548,term)→846
1 5 11 31 128 27 114 258 548 846                  stmts i0 i { stmts i0 i id2 = term                ; else g = 1 } if ( 1 )                           (846,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(548,expr)→845
1 5 11 31 128 27 114 258 548 845                  stmts i0 i { stmts i0 i id2 = expr                ; else g = 1 } if ( 1 )                           (845,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(548,rel)→844
1 5 11 31 128 27 114 258 548 844                  stmts i0 i { stmts i0 i id2 = rel                 ; else g = 1 } if ( 1 )                           (844,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(548,equality)→843
1 5 11 31 128 27 114 258 548 843                  stmts i0 i { stmts i0 i id2 = equality            ; else g = 1 } if ( 1 )                           (843,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(548,join)→842
1 5 11 31 128 27 114 258 548 842                  stmts i0 i { stmts i0 i id2 = join                ; else g = 1 } if ( 1 )                           (842,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(548,bool)→840
1 5 11 31 128 27 114 258 548 840                  stmts i0 i { stmts i0 i id2 = bool                ; else g = 1 } if ( 1 )                           (840,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(548,s2)→838
1 5 11 31 128 27 114 258 548 838                  stmts i0 i { stmts i0 i id2 = s2                  ; else g = 1 } if ( 1 )                           (838,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(114,s)→255
0 1 5 11 31 128 27 114 255                        stmts i0 i { stmts i0 i s                         ; else g = 1 } if ( 1 )                           (255,;)→s544
0 1 5 11 31 128 27 114 255 544                    stmts i0 i { stmts i0 i s ;                       else g = 1 } if ( 1 ) {                           (544,else)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(114,stmt)→254
0 1 5 11 31 128 27 114 254                        stmts i0 i { stmts i0 i stmt                      else g = 1 } if ( 1 ) {                           (254,else)→s125
0 1 5 11 31 128 27 114 254 125                    stmts i0 i { stmts i0 i stmt else                 g = 1 } if ( 1 ) { if                             (125,id)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(254,e)→542
0 1 5 11 31 128 27 114 254 542                    stmts i0 i { stmts i0 i stmt e                    g = 1 } if ( 1 ) { if                             (542,id)→s7
1 5 11 31 128 27 114 254 542 7                    stmts i0 i { stmts i0 i stmt e id                 = 1 } if ( 1 ) { if (                             (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(542,id2)→28
1 5 11 31 128 27 114 254 542 28                   stmts i0 i { stmts i0 i stmt e id2                = 1 } if ( 1 ) { if (                             (28,=)→s116
5 11 31 128 27 114 254 542 28 116                 i0 i { stmts i0 i stmt e id2 =                    1 } if ( 1 ) { if ( 1                             (116,num)→s276
11 31 128 27 114 254 542 28 116 276               i { stmts i0 i stmt e id2 = num                   } if ( 1 ) { if ( 1 )                             (276,})→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(116,factor)→272
11 31 128 27 114 254 542 28 116 272               i { stmts i0 i stmt e id2 = factor                } if ( 1 ) { if ( 1 )                             (272,})→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(116,unary)→269
11 31 128 27 114 254 542 28 116 269               i { stmts i0 i stmt e id2 = unary                 } if ( 1 ) { if ( 1 )                             (269,})→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(116,term)→268
11 31 128 27 114 254 542 28 116 268               i { stmts i0 i stmt e id2 = term                  } if ( 1 ) { if ( 1 )                             (268,})→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(116,expr)→267
11 31 128 27 114 254 542 28 116 267               i { stmts i0 i stmt e id2 = expr                  } if ( 1 ) { if ( 1 )                             (267,})→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(116,rel)→266
11 31 128 27 114 254 542 28 116 266               i { stmts i0 i stmt e id2 = rel                   } if ( 1 ) { if ( 1 )                             (266,})→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(116,equality)→265
11 31 128 27 114 254 542 28 116 265               i { stmts i0 i stmt e id2 = equality              } if ( 1 ) { if ( 1 )                             (265,})→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(116,join)→264
11 31 128 27 114 254 542 28 116 264               i { stmts i0 i stmt e id2 = join                  } if ( 1 ) { if ( 1 )                             (264,})→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(116,bool)→262
11 31 128 27 114 254 542 28 116 262               i { stmts i0 i stmt e id2 = bool                  } if ( 1 ) { if ( 1 )                             (262,})→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
11 31 128 27 114 254 542 28 116 260               i { stmts i0 i stmt e id2 = s2                    } if ( 1 ) { if ( 1 )                             (260,})→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(542,s)→25
1 5 11 31 128 27 114 254 542 25                   stmts i0 i { stmts i0 i stmt e s                  } if ( 1 ) { if ( 1 )                             (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(542,stmt)→834
1 5 11 31 128 27 114 254 542 834                  stmts i0 i { stmts i0 i stmt e stmt               } if ( 1 ) { if ( 1 )                             (834,})→r61：根据stmt→i0 i stmt e stmt归约：将状态栈和符号栈都出栈5个，再将stmt加到符号栈里，再(128,stmt)→24
0 1 5 11 31 128 24                                stmts i0 i { stmts stmt                           } if ( 1 ) { if ( 1 )                             (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(31,stmts)→128
0 1 5 11 31 128                                   stmts i0 i { stmts                                } if ( 1 ) { if ( 1 )                             (128,})→s302
0 1 5 11 31 128 302                               stmts i0 i { stmts }                              if ( 1 ) { if ( 1 ) h                             (302,if)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(11,stmt)→29
0 1 5 11 29                                       stmts i0 i stmt                                   if ( 1 ) { if ( 1 ) h                             (29,if)→r60：根据stmt→i0 i stmt归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        if ( 1 ) { if ( 1 ) h                             (2,if)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             if ( 1 ) { if ( 1 ) h                             (1,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(1,i0)→5
0 1 5                                             stmts i0                                          if ( 1 ) { if ( 1 ) h                             (5,if)→s13
0 1 5 13                                          stmts i0 if                                       ( 1 ) { if ( 1 ) h =                              (13,()→s36
0 1 5 13 36                                       stmts i0 if (                                     1 ) { if ( 1 ) h = 1                              (36,num)→s155
0 1 5 13 36 155                                   stmts i0 if ( num                                 ) { if ( 1 ) h = 1 ;                              (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 13 36 150                                   stmts i0 if ( factor                              ) { if ( 1 ) h = 1 ;                              (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 13 36 147                                   stmts i0 if ( unary                               ) { if ( 1 ) h = 1 ;                              (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 13 36 146                                   stmts i0 if ( term                                ) { if ( 1 ) h = 1 ;                              (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 13 36 145                                   stmts i0 if ( expr                                ) { if ( 1 ) h = 1 ;                              (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 13 36 144                                   stmts i0 if ( rel                                 ) { if ( 1 ) h = 1 ;                              (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 13 36 143                                   stmts i0 if ( equality                            ) { if ( 1 ) h = 1 ;                              (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 13 36 142                                   stmts i0 if ( join                                ) { if ( 1 ) h = 1 ;                              (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 13 36 141                                   stmts i0 if ( bool                                ) { if ( 1 ) h = 1 ;                              (141,))→s347
0 1 5 13 36 141 347                               stmts i0 if ( bool )                              { if ( 1 ) h = 1 ; else                           (347,{)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
0 1 5 11                                          stmts i0 i                                        { if ( 1 ) h = 1 ; else                           (11,{)→s31
0 1 5 11 31                                       stmts i0 i {                                      if ( 1 ) h = 1 ; else h                           (31,if)→r2：根据stmts→ε 归约：将状态栈和符号栈都出栈0个，再将stmts加到符号栈里，再(31,stmts)→128
0 1 5 11 31 128                                   stmts i0 i { stmts                                if ( 1 ) h = 1 ; else h                           (128,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(128,i0)→27
0 1 5 11 31 128 27                                stmts i0 i { stmts i0                             if ( 1 ) h = 1 ; else h                           (27,if)→s13
0 1 5 11 31 128 27 13                             stmts i0 i { stmts i0 if                          ( 1 ) h = 1 ; else h =                            (13,()→s36
0 1 5 11 31 128 27 13 36                          stmts i0 i { stmts i0 if (                        1 ) h = 1 ; else h = 0                            (36,num)→s155
0 1 5 11 31 128 27 13 36 155                      stmts i0 i { stmts i0 if ( num                    ) h = 1 ; else h = 0 }                            (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 11 31 128 27 13 36 150                      stmts i0 i { stmts i0 if ( factor                 ) h = 1 ; else h = 0 }                            (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 11 31 128 27 13 36 147                      stmts i0 i { stmts i0 if ( unary                  ) h = 1 ; else h = 0 }                            (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 11 31 128 27 13 36 146                      stmts i0 i { stmts i0 if ( term                   ) h = 1 ; else h = 0 }                            (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 11 31 128 27 13 36 145                      stmts i0 i { stmts i0 if ( expr                   ) h = 1 ; else h = 0 }                            (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 11 31 128 27 13 36 144                      stmts i0 i { stmts i0 if ( rel                    ) h = 1 ; else h = 0 }                            (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 11 31 128 27 13 36 143                      stmts i0 i { stmts i0 if ( equality               ) h = 1 ; else h = 0 }                            (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 11 31 128 27 13 36 142                      stmts i0 i { stmts i0 if ( join                   ) h = 1 ; else h = 0 }                            (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 11 31 128 27 13 36 141                      stmts i0 i { stmts i0 if ( bool                   ) h = 1 ; else h = 0 }                            (141,))→s347
1 5 11 31 128 27 13 36 141 347                    stmts i0 i { stmts i0 if ( bool )                 h = 1 ; else h = 0 } if                           (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(27,i)→114
0 1 5 11 31 128 27 114                            stmts i0 i { stmts i0 i                           h = 1 ; else h = 0 } if                           (114,id)→s7
0 1 5 11 31 128 27 114 7                          stmts i0 i { stmts i0 i id                        = 1 ; else h = 0 } if (                           (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(114,id2)→258
0 1 5 11 31 128 27 114 258                        stmts i0 i { stmts i0 i id2                       = 1 ; else h = 0 } if (                           (258,=)→s548
0 1 5 11 31 128 27 114 258 548                    stmts i0 i { stmts i0 i id2 =                     1 ; else h = 0 } if ( 0                           (548,num)→s854
1 5 11 31 128 27 114 258 548 854                  stmts i0 i { stmts i0 i id2 = num                 ; else h = 0 } if ( 0 )                           (854,;)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(548,factor)→850
1 5 11 31 128 27 114 258 548 850                  stmts i0 i { stmts i0 i id2 = factor              ; else h = 0 } if ( 0 )                           (850,;)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(548,unary)→847
1 5 11 31 128 27 114 258 548 847                  stmts i0 i { stmts i0 i id2 = unary               ; else h = 0 } if ( 0 )                           (847,;)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(548,term)→846
1 5 11 31 128 27 114 258 548 846                  stmts i0 i { stmts i0 i id2 = term                ; else h = 0 } if ( 0 )                           (846,;)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(548,expr)→845
1 5 11 31 128 27 114 258 548 845                  stmts i0 i { stmts i0 i id2 = expr                ; else h = 0 } if ( 0 )                           (845,;)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(548,rel)→844
1 5 11 31 128 27 114 258 548 844                  stmts i0 i { stmts i0 i id2 = rel                 ; else h = 0 } if ( 0 )                           (844,;)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(548,equality)→843
1 5 11 31 128 27 114 258 548 843                  stmts i0 i { stmts i0 i id2 = equality            ; else h = 0 } if ( 0 )                           (843,;)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(548,join)→842
1 5 11 31 128 27 114 258 548 842                  stmts i0 i { stmts i0 i id2 = join                ; else h = 0 } if ( 0 )                           (842,;)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(548,bool)→840
1 5 11 31 128 27 114 258 548 840                  stmts i0 i { stmts i0 i id2 = bool                ; else h = 0 } if ( 0 )                           (840,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(548,s2)→838
1 5 11 31 128 27 114 258 548 838                  stmts i0 i { stmts i0 i id2 = s2                  ; else h = 0 } if ( 0 )                           (838,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(114,s)→255
0 1 5 11 31 128 27 114 255                        stmts i0 i { stmts i0 i s                         ; else h = 0 } if ( 0 )                           (255,;)→s544
0 1 5 11 31 128 27 114 255 544                    stmts i0 i { stmts i0 i s ;                       else h = 0 } if ( 0 ) c2                          (544,else)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(114,stmt)→254
0 1 5 11 31 128 27 114 254                        stmts i0 i { stmts i0 i stmt                      else h = 0 } if ( 0 ) c2                          (254,else)→s125
